Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths,Flag
08/30/2020,02/01/2020,08/29/2020,MI,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",65-74,44,
08/30/2020,02/01/2020,08/29/2020,MI,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",75-84,34,
08/30/2020,02/01/2020,08/29/2020,MI,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",85+,60,
08/30/2020,02/01/2020,08/29/2020,MI,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MI,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",All ages,190,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",25-34,20,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",35-44,26,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",45-54,170,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",55-64,367,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",65-74,645,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",75-84,661,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",85+,690,
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MI,All other conditions and causes (residual),All other conditions and causes (residual),"A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99",All ages,2581,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,25-34,41,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,35-44,95,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,45-54,338,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,55-64,725,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,65-74,1432,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,75-84,1572,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,85+,1764,
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MI,Coronavirus Disease 2019,COVID-19,U071,All ages,5975,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,45-54,19,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,55-64,50,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,65-74,97,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,75-84,121,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,85+,163,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Influenza and pneumonia,J09-J18,All ages,459,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,55-64,13,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,65-74,50,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,75-84,60,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,80,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All ages,204,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,17,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,42,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,65,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,57,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,53,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Adult respiratory distress syndrome,J80,All ages,241,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,45-54,20,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,55-64,46,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,65-74,110,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,75-84,132,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,85+,157,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory failure,J96,All ages,469,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,55-64,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,65-74,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,75-84,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,85+,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Respiratory arrest,R09.2,All ages,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,10,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,11,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,25,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,31,
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All ages,85,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,55-64,31,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,65-74,75,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,75-84,141,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,85+,231,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Hypertensive diseases,I10-I15,All ages,485,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,55-64,13,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,65-74,34,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,75-84,67,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,85+,94,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Ischemic heart disease,I20-I25,All ages,212,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,55-64,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,65-74,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,75-84,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,85+,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrest,I46,All ages,34,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",55-64,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",65-74,22,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",75-84,60,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",85+,108,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",All ages,195,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,55-64,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,65-74,21,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,75-84,63,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,85+,115,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Heart failure,I50,All ages,209,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,0-24,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,25-34,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,35-44,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,45-54,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,55-64,16,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,65-74,29,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,75-84,37,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,85+,66,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,Not stated,,Counts less than 10 suppressed.
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Cerebrovascular diseases,I60-I69,All ages,152,
08/30/2020,02/01/2020,08/29/2020,MN,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,,Counts less than 10 suppressed.
